,text,label
29,Ok watching how hurt parents are when their kids decide to elope definitely makes me change my mind about it. Small cozy wedding it is,1
30,I liked a @user video NEW Chocolate Bar Palette Review | Semi Sweet vs. Original,0
31,"@user Advertising an online special with an expiry countdown, yet you cant order anything or check your postcodes validity.",1
32,Love that I still have kids that still wake up early on Christmas  #justkiddingIlovethem,1
33,That moment when you have so much stuff to do but you open @user ... #productivity  #tumblr,1
34,Oh god I just so happens that i love really LOVE slow internet #slowinternet,1
35,Simply having a wonderful christmas time :D,0
36,isnt it the best when youre really tired then when you finally get in bed youre wide awake? I LOVE IT,1
37,Breaking up with your girl so you don't have to buy her any presents ||#lowbudget #smartmove  #a #good #idea #butscheming doe,0
38,Glad there's not a typhoon where we go on holiday in 4 weeks.  #fml,1
39,#LOL with all due #Respect to #KobeBryant .. he is  #MJ ^_^ but damn near #Close !! #Legends,0
40,"@user @user you don't know a damned thing about baseball, do you?",0
41,"Rogers, that smile just so accurately captures my reaction when I receive an extra high phone bill!",1
42,All I can say is I'm lucky.,0
43,"#notcies #eu Liverpool workers ""miscarriage of justice"" victims",0
44,"@user yesss! What makes it worse is when they look gorgeous and say ""I just got my face beat!"" Wtf?  #Contradiction",1
45,Xmas on the blog feat @user and @user * Read our story and share the LOVE ❤️ Click the link...,0
46,"Watching the move 'Begin Again' and the verisimilitude is overpowering, it's like I'm back in the 90s music business again.",1
47,This is not the moon. Pictures like the moon is made of light bulbs.  #the #moon :),0
48,I got ready and then got to school and parked in less than 12 minutes! #miracle,0
49,"@user yeah. So as you can see, I have great success with the ladies! And I'm totally excited for having sex some more!",1
50,I don't like clowns but I'm going to be one.,1
51,MLS Transactions 2015 #MLS making waves again   2 b fair it will take more than 2 players to fix this,1
52,@user I'll be a bit sweaty by the time I get to you!,0
53,a bad game last night. Way to go Packers!,0
54,I hope I could recover from fever today. I need to start with strama..,0
55,"somebody wake me up early tomorrow ive been facing weird aches in my back since early december .,. and why do u think that relates madaka",0
56,The Champions League is overrated anyway!,1
57,Porygon2 are  found in the www.monstermmorpg. com wild. #firemen follow @user #paint,0
58,@user are you looking at the wrong profile picture?,0
59,@user One day I want to travel with my bestfriend 🌏✈️ DONE DID TRAVELED DA WORLD!! @user ❤️,0
60,@user u simply cant win with @user if it is twitter fight!!! :-P,0
61,Fully charged my #Anker portable charger...it lasted 1/2 an hour.  Awesome #Fail,1
62,#Italy -- #Cabinet #approves #first #planks of #Renzi's #labour #reform. via @user,0
63,ruling party in power#central#state#misusing their power#PM speaking only in foreign parliment#pm to visit out side india during session,0
64,Gareth's polar opposite is a chicken-loving vegetarian 😂🐣  #Bones @user,1
65,Watching creepy shit before bed when alone = bad idea. Is there a spell to turn a French bulldog into a big ass bulldog? #bewareofdog,1
66,i do occupy rent free space in his cranial cavity LOL @user,0
67,Had to take a #PatioPics - snow falling still. This was totally clear when I went to sleep. #WCCO,0
68,"August has the most birthdays, February has the least and most of the serial killers are born in November!||-so dont mess up with me|#nov26",0
69,Lol RT @user Wouldn't surprise me if Soldado bangs in a hatrick and we win 0-3 against Chelsea tonight .. The legend is back,0
70,My husband thinks I'm crazy because I taped my tape dispenser. Hehe. I'm handy like that. ....,1
71,My secret name is lizard squad. I like to ruin people's fun time. Follow and rt to a billion and you'll have fun. #psn  #giveitup,1
72,"Tomorrow's afternoon #NFL sked in #PanamaCity area: WECP 12p #KCvsPIT, 3:25p #INDvsDAL; WPGX 12p #ATLvsNO.",0
73,@user @user I sure hope ev1 vaccinations are up to date! #GoBolts @user @user @user,0
74,Pulis turned down #NUFC cos he wants to spend a load of money on 30 year old journeymen. Parish wouldn't let him & neither would MA. #cpfc,0
75,Sending best wishes to all my coworkers at the 9AM this morning,1
76,@user try having no internet for a month. Now I know how Ethiopians feel.,1
77,"so, sane peoples would talk to themselves in twitter because they can't find other sane humans to talk to. that  #retweet#ifagree",1
78,Thanks @user for connecting. Always look forward to exchange thoughts n ideas with #entrepreneur working on #green n #sustainability,0
79,Seems as if @user wants to endorse me on LinkedIn for  - any thoughts on this from the #OMCchat crowd?,0
80,Love being made fun of,1
81,@user @user @user Oh wow your talking Skype! Cool!,1
82,"he was half of what she deserved, yet he was all that she ever wanted ,,,,",1
83,#Christmas  #been #the #best @ West Monkseaton,0
84,Parking meter obviously forgot to get its own parking ticket.,1
85,About to fuck up this Media exam  #actuallyihopeso,1
86,well today is gonna be a great day 👌,1
87,Heaven help the fool who did her wrong,0
88,"Just bartered for a bottle of rum in best one, and got it down from £18 to £14. Happy Fucking New Year to me!!",0
89,find ONE local PD that reported an 80% drop @user @user @user @user @user @user,0
90,@user @user Money 4 Church|http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2:,0
91,Well it's always a good time losing at the Bay... @user @user @user,1
92,Welsh devolution? How's this for starters...,0
93,I love when folks call Brady a system QB but are THE BIGGEST Peyton Manning fans. .,1
94,"@user Instead of playing the pompous ""do you know who I am card?"" , how about you actually make an educated rebuttal?",0
95,Kind of love how I got a voicemail from my seat neighbor wondering where I was yet they constantly sell their ticket & I never ask,1
96,I feel a nap in my near future. #NapTime,0
97,#AnalScreen #Exotic Exotic brunette gets her little tight butt nailed right on the office desk,0
98,#sundayfunday #mylove #mermaidlove #newyear2015 @ Rockefeller Center,0
99,The ever so caring @user gets to see the siege ending first. Great journalism.,1
100,@user You truly are my son.,0
101,hmmm. I do wonder why Astec has one fewer employee? #lol,1
102,#Germany -- #ECB's #Weidmann #says #German #2015 #growth #may #be #better #than #expected. via @user,0
103,"Kevin Durant with 23pts on 8-13 shooting, has this nigga been inefficient since he came.",1
104,This chap seems to be a bit of an over sexed out going extrovert ... Must be his overly masculine voice and demeanor.,1
105,"Damit, this fatima bhutto has an instagram account but not pics of her. Some random shit...and then ppl i follow keep posting pics.",1
106,@user so funny lolololol,1
107,@user @user what the hell ever.,0
108,On my lunch break so sleepy😴,0
109,"@user @user More clean OR cleaner, never more cleaner",0
110,"Amen, that's due to them  having respect for themselves.",0
111,Double standards are always a fun thing,1
112,"@user I don't think, I know x",0
113,Now I've written down everything I need to know it seems a lot more manageable.,1
114,35 amazing followers in the last week and there will be more tomorrow. Growing with,0
115,Oversleeping is the bestttt.,1
116,I need a misadventure form because I broke my hand practising and rewriting this english essay 500 times,1
117,@user #NoodleScene anyone? He was so zen there. . Oh! wait! But #deadHenry and #bouncebackAnnie. Silly me! All makes sense now!,1
118,"A strange day so far everyone seems in such a good moodmaybe in actually napping or still drunk ""still time for grumpy to return",1
119,"I love that when a female expresses herself in an emphatic manner, it's always attributed to her menstrual cycle. -Mags  #PMS",1
120,These girls can wake up people from the dead!  #worth #watching,0
121,Travel and tourism this morning.My favourite lesson whoooo,1
122,Remember that one episode Santana wanted to be a dancer but then forgot about it altogether. Good times. Good times. #Glee,1
123,To all u #deadbeatdads ur not worth a hair on our #kids heads.. Tough being a #singlemom but at least my #beautiful #daughter is loved by Me,0
124,Feeling the irony of using  to find people ironically using the work irony wrong. #metahipster,1
125,Aaaaaaaaand we're back in the ER. Hooray for no sleep!,1
126,Just a had a Bruce Springsteen flashback. *shudder* @user @user @user @user @user,0
127,Is Obamacare Slowing Health Care Spending?  via @user,0
128,Sessions!! #why  #scary #canary #sydney #australia by lavin56,0
129,@user Ha! I don't have haters. Just a few misguided souls who thought my mentions were a bulletin board for their issues. ;),1
130,Hiding in plain sight. By #MichaelBeerens (http://t.co/EJaFcMsIrA) #graffiti #streetart,1
131,@user Ooooh only the 'economic' destruction of the country. Now that makes a world of a difference.,1
132,IT'S DEFINITELY NOT FRIDAY. THE REASON IS: It's Tuesday~! Yesterday it was Monday so why should it be Friday.,1
133,Nothing better than getting a snapchat from @user with #the weight playing in the background #sameparents #sametunes,0
134,"Ask Mystic Mona YOUR question! Psychic View, weekdays at 9am (PDT) 347-850-1494 #BlogTalkRadio",0
135,#late night #shopping #bullringbirmingham #sunglasses really? Lol 😁 #sayyes she says xxx,0
136,saturday class wee,1
137,"I have a VERY limited number of press seats available for a Meet Me There screening in Austin on January 21. Hit me up, press types.",0
138,"@user T-Mobile's CEO thinks the Apple Watch is going to be huge <-- I do, too.",0
139,Sailing-|×|#me #selfie #ootd  #cool  #cute #girl #tumblr #black #style #rock #punk #vsco...,0
140,Now gonna enjoy this day with my babies!!✌️,0
141,I love cold winter days cause I never know when my car decides not to start 😑,1
142,This clinical psychology exam is gunna be the main cause of whatever mental disorder I develop,1
143,"@user he hasn't been diagnosed w/ bipolar disorder yet I'm assuming?He needs to ""beat"" his ""hard feeling"" emotions into submission.",1
144,@user Duly noted ;p ;p ;p,0
145,Heaven knows I'm miserable now ... #TheSmiths #girl #old #ohwow #InstaSize  #a #goodmood #weirdpose,0
146,.@BDUTT is at her best when she reports frm 'on the field'. Not that she is bad at studio but on field she is a true story teller.,0
147,@user The only place where you don't wanna sit on the seat that you earned. |#Dancing |#QuiksilverGoesSupersonic,1
148,@user where's me boots happy,0
149,Good morning hank its saturday im starving,0
150,##to#our#countries#special#dedication#to#ma#Syrian#friends#you're#alone#instalisten#by#heart#voice#,0
151,@user Are they going for the very original plans now?,0
152,Erasure by Percival Everett and Pym by Mat Johnson....So there is black literature after the Black Arts Movement  #ChangetheCanon,1
153,What a great person you are.,1
154,It's gonna be a great day 😃,1
155,"@user Oh no, I've tipped Gamergates hand. Now you know our end game!",1
156,Cluck! RT @user Most transparent administration ever sends password-protected documents to Oversight.  #Gruber,1
157,@user @user Ya cause their country is calm and peaceful from Everyone arming themselves,1
158,Its gonna be a loooong day..  but yolo lets have fun 😆,1
159,Reading a Victoria's Secret Fashion Show recap with a plate of French fries in front of me 🍟,1
160,.@Moz @user Woot woot! Whiteboard Friday's are my favorite Friday activity!,0
161,"Why is it so hard for people to cover their mouth when they cough?? Specially old people! Wtf, isn't it common curtesy? #coveryomouf #nasty",0
162,"@user @user The more liberal the city, the more class and intelligence it exudes.",1
163,"@user People who commit crimes, resist cops, or attack cops are endangering their own lives. No respect for law or other people.",0
164,Did #lyntoncrosby invent #CameronMustGo ? Puerile attacks on @user in RW press provoked #webackEd which led to #CameronMustGo,1
165,Love coming to school knowing I have tests all day,1
166,@user wow.. she really touched them with that tweet.,1
167,"Have successfully avoided everything from season 4 - which I've not seen and there's an S5 one, in my timeline.  Thanks Indy!",1
168,Gawd! I love 9am lectures and 4-6pm lectures.,1
169,@user apricots pears and boozy Belgian goodness. A winter warmer.,0
170,Great way to start of the day,1
171,So lakeside was like 7million scavengers  all in 1place #hadfun  #neverboxingdayshoppingagain,1
172,My stomach is a Wonderland for gas inducing bacteria. #blessed,1
173,.@ThatNeilGuy Isn't it great how all those ppl have done a public mea culpa since that didn't happen?,1
174,"Song of the Day: ""The Lights and Buzz"" - Jack's Mannequin.",0
175,Younger siblings are okay. But then they do this irritating thing where they wake you at 5:15 to open presents. And that's just awesome,1
176,Some #tblightning action along the boards at @user in #Tampa #fuji #x30 #boltssocial #bethethunder,0
177,@user I think I'm gonna check your music out later. Thanks☺,0
178,Ouch that hurt 😂,1
179,I love how sometimes I am skipped over so the greeting replies are just towards Odin but not me.,1
180,#Landlord collects #Rent from #HoneyBees in #BeeHive ... #Bee #Honey #ItalianBees,0
181,"May be cold tomorrow, December 28, 2014! A low of -7℃ - dress warm!",0
182,I'm glad the DC Council has it's priorities intact...  #DC,1
183,"If there was no #CFBPlayoff this year, would there really be an argument against #ALAvsOre for a #NationalChampionship? Shouldn't be.",1
184,Love it when your typing at work and a spider comes out from the keyboard and hangs out between your fingers...  🙈,1
185,The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?,0
186,@user looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! 😳,1
187,Currently writing about how I plan to stop procrastinating after leaving the paper untouched all day,1
188,@user what's the rush? His leg is still attached right?  #dr.dabo,1
189,"Dear Manila, I'm with your traffic twin - Bangkok! yahooo  @ Sirat Express way",1
190,@user @user protecting the namesake of a #PalinSpawn,1
191,The ugly truth... #abuse  #enough #words,0
192,Just ordered 10 new pairs of underwear from Victoria Secret 😍 #yay,0
193,@user A lot of ingredients. More specifically.... Like a lot a lot,0
194,"amazing how they are the one doing the ignoring, and think they are set free @user @user @user",0
195,#notcias #eu #europ Conselho Europeu 18-19 Dezembro 2014 - Click here for more up-to-date information on the Euro...,0
196,Ideology in a nutshell - the meaning of life in a sentence for every perspective.,0
197,@user It's not work if you enjoy it #eh,1
198,"Is it wrong of me to not want to read about horrible things in this world, just for one day?",0
199,@user funny,1
200,SmartPhone APP PAYS you!|see- #Verizon #folloback #tcot|Go 2:,0
201,"@user thanks for sharing Mike, your opinion means a lot to us.  #orisit?",1
202,@user @user |Its @user  bcoz he is so #Nasty and loves his  ...||#GoSupersonicQuikr,0
203,Those Amarillo hops make it just right #goldilocks - Drinking a Tour de Fall @ Memphis' Pint & Dram - #photo,0
204,I may need to reread the books but did we ever find out what Draco's Boggart was? @user #HarryPotter #dracomalfoy,0
205,"Everyone has got a selfie stick this year. I've had one for ages, just saying  #mainsteam #TrendSetter",0
206,Oh and it's a positively balmy 7c,1
207,@user it's finally open XD I used a youtube video to help me :) Thanks very much ;),0
208,A whole day at NS w/clients. YAY.,1
209,|| Flattery will get me everywhere  [@TaliaHaleTW],1
210,Late night snuggles with my boy 💜💕,0
211,It was a greaaaat night! ☺️😁,0
212,We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-Bell Hooks #Ferguson,0
213,@user fine atm is they Glazed Apple shower gel and perfume it smells amazing!,0
214,chicks be really pimping more then males these days #the#look #yallknowthatsnotcoolright?,0
215,Hummingbirds #Are  #Experts #at #Hovering #After #All: #Background #Motion ...: If the hovering ability of the...,0
216,Good luck today DJ Durkin. It is NOT great to be a Florida gator. | |#fuckUF,1
217,Playing golf all day 'ery day |#PerksOfBeingOld,0
218,Filmmaker and writer Nicole Franklin is on Twitter @user Pls follow. #EConvo #Film #Director,0
219,One from her please *cries*,0
220,"@user @user not playing out in the provinces like, oh, Mississippi.",1
221,"Today stats: 5 followers, 8 unfollowers and followed 2 people via",0
222,"#Legend says if you stand in front of a mirror+say ""I can't even"" 3 times, a girl in #yogapants will appear+give you a pumpkin spice latte.",0
223,Claybo Dawson and I are @user 's #squadgoals 😎,0
224,"@user @user is it bad that after my ""happy Preds won"" 🎉 dance my first thought was Donnie?! 😁🙊",0
225,It's  #cute to be awake right now,0
226,It's 8:46 and I'm ready for bed.,0
227,Buddhism Chant (kids) #Music #Education,0
228,MVP goes to Concordia Wifi.,1
229,@user Warwick Davis is more than twice the man Tony Blair is,1
230,All I wanted was to see you,0
231,Chill #Repost #Dead  #Dominos #Haha 😂💀,0
232,"@user @user I wish son. like I said, twitter, wit on twitter and the magic of photos that are  3D = smoke and mirrors effect.",0
233,It's almost 1am and @user and I are arguing on why the guy is cute or not. Really. This is our lives. Come on were adults.,1
234,I just love the NHS,1
235,"@user he offered it but he made it sure the board refused double 16m in October, all in Rangers interest",1
236,Twitter can be so annoying,0
237,@user Is it on display at any given time at Ryerson?,0
238,@user  When continuationists demand a prooftext for cessationism. / @user beautiful observation,1
239,I just love not being able to sleep..  #sotired,1
240,"@user How do you propose to determine ""sides""? I have both black and white family members. #racewar  #LoveNotWar",1
241,"@user @user Everybody just keeps saying ""Gronk and large contingent of Patriots."" Who else is there with Rob?",0
242,Wow I love having 3 essays due in the next 3 weeks,1
243,Finally 2015 will be a worry free year for me.,1
244,Monday mornings are my fave :),1
245,to be an Ass but ohh Yeaa!!!!,0
246,@user yeah that's it,1
247,"Facebook owner, Mark Zuckerberg, says ""dislike"" to creating a dislike button",0
248,Catching up on the RHOA!!!!#love the drama,0
249,Ummm can I please have @user for Christmas?! Dang he looks great tonight. Why did I not go to this thing tonight?,0
250,", on the Same day, the 50th anniversary of the #FreeSpeechMovement, a brave critic, was abandoned by our conformist #Press.",1
251,#MuslimApologies – 10 Tweets that Explain What Muslims Should be Sorry for!,1
252,Zuckerberg says he wears a grey t-shirt everyday because he doesn't want to waste time on things that don't matter||He runs Facebook||,1
253,"Time to continue cleaning out my closet. Happy, happy, joy, joy.",1
254,"@user So, this Topless Feminist was just looking for someone to love?",1
255,: When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels. #Statuesque=#Skinny #Look,1
256,"Guess its just me, brett and my mom this year. Gotta love my family!",1
257,"@user @user @user @user @user Yes, you are but it also shows your ignorance , and hate.",0
258,"@user feeding your own flesh and blood/making an alley way smell terrible = same, same.  #90ssarcasm #thesun #thingsthatarewrong",1
259,@user You can afford stocks? Teachers make SO MUCH money it's crazy!,1
260,"@user @user The link says ""The requested page could not be found.""||Was the  intentional?",0
261,Montana Of 300 14 - THE BEST Versace Remix IN THE...: this dude goes off,0
262,@user me and you are the only ones that love it 😆🎅🎉🎶,0
263,Don't you love when guys try to give you their number? Keyword TRIED.  #backupoff,1
264,"Dayum, I really got the house to myself while my brother still has school all week 😎",0
265,"@user @user OMG want one, but I have EasyPay Express. This would mean I would only use it to ride PATH.",1
266,"@user ha yeah which is your opinion, which like mine, means nothing ;) they're in.",0
267,I'm knitting a scarf. Yes. Knitting. A scarf. Because manual dexterity and I like knitting. Problems?,0
268,Off to bed can't wait to feel this hangover. |,1
269,.@NSRoadsPolicing @user oh look an Audi driver breaking the law...how strange,1
270,"Here's an ""It's cold and I had to scrape windows so I'm sad"" selfie...gotta love living that hotel life",1
271,@user doesn't get more #indiefilm than #miboxzombie :-),0
272,@user @user we all know how well we did under Erickson.,1
273,@user public hammering the Steelers all week. Juicy.,0
274,#Work#Trains#TheGrind#London#Business#MyHappyFace,1
275,@user yup.. Few weeks in NZ mucking about then some time in Fiji dodging sharks.,0
276,"Quick feet in slow motion ! Never stop loving , knees high , arms moving ! Still a lot more to be done...",0
277,"I never cared for Beyonce, bc I could never get a sense of who she was. Her interviews lacked depth. @user tho....this girl got IT.",0
278,Sarcasm is the only thing i like.  #sarcasticbitch,0
279,Who ever thought moving in the middle of December would be so peaceful?,1
280,Bday lily painting for @user 💜,0
281,Do you use Instagram? Well get 100 free followers at -- No.,0
282,Some people just don't listen..Ah well guess they'll learn the hard way,0
283,One of my favourite things about going to fanshawe is walking to the Z building,1
284,I give people a break 2 say that without my supporting cast that none of my works would of made it is tosh. Did nobody get #Extras,1
285,I was being considerate about this issue N didn't care what I did. But now I'm taking my position back and I don't give a damn wht u think.,0
286,@user @user I can sign you in as my guest....,0
287,It's a comforting thought:every tax payer will b reminded of #OCARE being rammed in2 law when answering questions on 2014 tax forms,1
288,It's currently Fair and 4℃ outside.,0
289,@user did your python tweeter send that?,1
290,"Spiky popularity of the name ""Spike"" in the U.S. RT @user Baby name . #dataviz Source:",1
291,@user |do 4 fans!|http://t.co/TVgJXJy9DH|SmartPhone APP PAYS you & YOUR FANS!!|See-http://t.co/AlppO5hIe5 |Go 2:,0
292,"Off in to town to get a bday prezzy, how rude to have a birthday in Xmas week #BusyBee",0
293,now  in the MALLS! TAKE YEARS OFF YOUR SKIN! SEACRET Minerals from the Dead Sea!!!,0
294,@user Even you have to think the Religious Freedom Restoration Act in Michigan is ridiculous.,0
295,celebs takes drastic measures to look good...  #whoops #CelebrityLeakedPhotos,1
296,There's always that one friend to motivate and make you feel better. El7amdellah 3la wjoodch fe 7ayaty yaa dctortna el jameela <3 @user,0
297,"@user aww bless ya. Enjoy your break babe, yeah it was great thanks.. Finally recovering from it. How's Ya tash going? 😘",0
298,Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation,1
299,@user Did I really need to put a  hashtag? Oh dear!,0
300,@user Aren't humans the ones who are playing the sport?,1
301,Session at the local #1stPhoto #rektek #bmx #lookMamNoHands  #flying #fallingWithStyle,0
302,"Grandad is watching absolute shit on the telly. No seriously, It's on a channel I've never even heard of?! #FunChristmas !",1
303,@user @user great days there under Wilko.,1
304,Come on #OrionLaunch - it's 1am in Australia. Us down-under #geeks need *some* sleep,0
305,|Jihadi killers in #Ottawa #Sidney & #Peshawar are rogue acts while|FratBoy UVa Rapists are symbolic of deeper societal flaws...|#tcot,1
306,Running on less than 4 hours of sleep... #longnight #longday #sleepy,0
307,I have so much to do before tomorrow so I think maybe I'll take a nap?,0
308,Si Ms. Educ hehehe clear my ignorance 😍😂,0
309,"@user NO, there 'only' are some Finnish #snipers, working with the fascists in Kyiv! Nice guys, !",1
310,The long commute to work;  for this #KeyboardCowboy #anyonecancode @user,0
311,Meanwhile in Zimbabwe the South African imposed government promises to stamp out corruption.,1
312,Amazingly is not owned by #BHP. They are going to have to shell out some decent money for it. #BHPBilliton #South32,0
313,"@user Re: Xmas: ""Christmas"" is itself an abbreviation of ""Christ's Mass.""  @user",1
314,Aren't you just loving the snow?  #Stockport,1
315,If I believed in that sort of thing I should be canonized #selfpraise,0
316,EBOLA|BUT GREED AKA BADMIND KILLS EASILY AND QUICKQUICK,0
317,If that's Man U at its best they have much bigger problems than us ;) #saintsfc. Then again we're still 5th #noproblem,0
318,"@user Oh, come on. Give her a chance with her trust worthy SNS warriors and her followers in that ""Uber-Right wing"" portal.",1
319,@user my 7-year-old got it for me! I think Macy's,0
320,Just yelled at #someone #telling me to do #something #youre  my #mum #mistake was...it was actually my mum,1
321,Should be a balanced view then  @user @user,1
322,In desperate need of training partner(s) with the knowledge and insight of the infamous @user Candidates apply within.,0
323,@user one old fart to another: are you ever too tired to get up and go to bed? #allthetime,0
324,So if three geeks can bring down the whole of Microsoft and Sony networks..my annual firewall subscription is worth every penny!||,1
325,Loving life.,1
326,Security Engineers are not Security Guards. :| #Hackers  #security,1
327,Remember Black Friday was a bust....,1
328,@ the hospital for a new allergy test... Love it.,1
329,Jeez it's a lovely morning out!! 💨💧💦 👎  #Ireland #December,1
330,@user You know this is wrong don't you Please help us out here #EUVAT,1
331,I just love being wide awake at 4am,1
332,This history essay is literally shitting on me.,0
333,"Day off should be snuggled on the sofa doing nothing..... But alas I have Errons to do so trying up drag myself out of bed,  happening",0
334,I have #OTH playing in the back ground at work....ohhh #naughty :p but #FUN,0
335,Girls with British accents.. 👌 On point.,0
336,@user & @user cut a promo then @user states he's facing @user oh yay!!,1
337,love studying for anatomy 💓,1
338,ayee love your lips  trying to sound creepy,0
339,"@user Those ""waves"" are epic!  He he",1
340,My last final today then straight to my surgeons #WhatAGoodWeek,1
341,"@user Wow, neat! & a nice mini tour of Belfast as well. I think you should have asked for one of these for Xmas, Larry!",0
342,WOW Doutzen looks amazing after having a baby,0
343,@user dusty as usual🔌 #redbucket,0
344,I love when my mornings start off like this.,1
345,Oh look - wrapping presents is SO easy...here's the video to prove it!!!|http://t.co/f6QFevN0Ka,0
346,The  of taking a break from reading about #socialmedia to check my social media.,1
347,Taylor wrote a nasty note on my car today. #we #are  #friends,0
348,@user lol 😁.. Will let my kids know when they get up in the morning.. Thanks for the tip,0
349,I love waking up late and sick during dead week. #thebest,1
350,.@ChipBrent I love the #gamergate concept of harassing and spamming porn at any critics as proof that you're not a hate group.,1
351,Only ones in the cinema  #putting #my #phone #on #silent @user,0
352,"I have a small jacket on , with a big coat for later , I'm back at the train stn going back into town  , work Xmas do #joy",1
353,Can't wait for my 7:30am #dental appointment tomorrow!|Oh time please speed through today! !,1
354,@user love you so much taylor ✨🙇,0
355,"Nothing like waking up to 50+ financial formulas! Yay, for corporate finance comprehensive finals!  #finalsweek",1
356,A deal was negotiated between @user & GTAA. That deal was is hidden & built into the pricing of #UPX tix. Why all the secrecy? #TOpoli,0
357,@user He'd be a perfect fit... or Beachy/Medlen.,0
358,@user @user No reply. What a surprise.,1
359,Everything You've Been Told About Copywriting is BS.,1
360,Love hanging out with my dad,0
361,@user Thanks for the update Spot. I'm good w/ That. |If you can Post some stuff on this on my blog:,0
362,@user oh lordy! Eating out was the hardest or going to someone's place. Esp as I don't eat meat.*eye roll* what can we feed her?,0
363,"@user @user Good points, but Republican party can be just as fractured. Together that makes for a disenchanted electorate.",0
364,A design firm's holiday card skewers corporate jargon.  Hand biting mouth? #jargon #design |http://t.co/CXpE2DWL4J,1
365,@user I try to imagine. it's confusing.,0
366,"@user @user Would you have said in the 1800s, ""Why is GOP against Africans being brought here? Do any of them want to pick cotton?""",0
367,I was watching birds fly during this photo.,0
368,"@user @user hahaha good 1, you might own a stadium then rather than the local council ;)",0
369,It's not even 9 and I've already called the cops twice.. Damn I love my job 😒,1
370,Such a fun day in the lib studying Econ for 14 hours.. can't wait to do it again tomorrow  #ThisIsMiserable,1
371,#great  #A #All #Burst #Christmas #diy #crafts|Please RT:,1
372,Being mom tonight was both refreshing and a real tbt,0
373,@user 😡 no he bloody isn't I was upstairs getting changed !,0
374,@user actually cropped out her daughter in this pic for a selfie 🙈 #topmum,1
375,We still got alot of moonlight left,0
376,"@user transfer fund of £250,000 is given to .... Nottingham Forest a team with a transfer embargo.",1
377,@user @user @user Hahahahahahahhahaha! I was some one and it happened to be ya! !,1
378,#Lebanon #detainee #is  #ISIS leader's #wife: #Iraqi #official: BAGHDAD – An Iraqi official denied Wednesday...,0
379,"@user If it's a ""Blue Ribbon Panel"", then it will be all good.",1
380,"Now that i can seem to afford good things, material things in life...its the simple things that i need and really want... of my life",1
381,Having sooo much fun in math 😂 #math #class #drawing #music #eye #snowflake #flo...,1
382,Love waking up to my face being licked by my puppy..,1
383,What a B.E.A.utiful day in Scotland!! :) #rain #gales  lol,1
